index,Date,Close/Last,Volume,Open,High,Low,Price Increase,Previous Close
557,1/13/2021,$158.29 ,66424880,$156.42 ,$159.50 ,$156.10 ,Yes,$156.04 
558,1/12/2021,$156.04 ,70291640,$156.00 ,$157.11 ,$154.30 ,Yes,$155.71 
559,1/11/2021,$155.71 ,73381900,$157.40 ,$157.82 ,$155.50 ,No,$159.14 
560,1/8/2021,$159.14 ,70754880,$159.00 ,$159.53 ,$157.11 ,Yes,$158.11 
561,1/7/2021,$158.11 ,70290900,$157.85 ,$160.43 ,$157.75 ,Yes,$156.92 
562,1/6/2021,$156.92 ,87896300,$157.32 ,$159.88 ,$156.56 ,No,$160.93 
563,1/5/2021,$160.93 ,53110960,$158.30 ,$161.17 ,$158.25 ,Yes,$159.33 
564,1/4/2021,$159.33 ,88228980,$163.50 ,$163.60 ,$157.20 ,No,$162.85 
565,12/31/2020,$162.85 ,59144120,$163.75 ,$164.15 ,$162.06 ,No,$164.29 
566,12/30/2020,$164.29 ,64186200,$167.05 ,$167.11 ,$164.12 ,No,$166.10 
567,12/29/2020,$166.10 ,97458660,$165.50 ,$167.53 ,$164.06 ,Yes,$164.20 
568,12/28/2020,$164.20 ,113735740,$159.70 ,$165.20 ,$158.63 ,Yes,$158.63 
569,12/24/2020,$158.63 ,29038340,$159.70 ,$160.10 ,$158.45 ,No,$159.26 
570,12/23/2020,$159.26 ,41875740,$160.25 ,$160.51 ,$159.21 ,No,$160.33 
571,12/22/2020,$160.33 ,47635620,$160.14 ,$161.10 ,$159.00 ,Yes,$160.31 
572,12/21/2020,$160.31 ,76736920,$160.00 ,$161.35 ,$158.30 ,Yes,$160.08 
573,12/18/2020,$160.08 ,119914260,$162.20 ,$162.47 ,$158.58 ,No,$161.80 
574,12/17/2020,$161.80 ,69486940,$162.50 ,$163.18 ,$161.05 ,No,$162.05 
575,12/16/2020,$162.05 ,88552320,$158.80 ,$162.35 ,$158.18 ,Yes,$158.26 
576,12/15/2020,$158.26 ,66473720,$159.05 ,$159.43 ,$156.52 ,Yes,$157.85 
577,12/14/2020,$157.85 ,83115880,$157.15 ,$159.52 ,$156.30 ,Yes,$155.82 
578,12/11/2020,$155.82 ,61293900,$154.83 ,$155.93 ,$153.64 ,Yes,$155.07 
579,12/10/2020,$155.07 ,60603720,$154.45 ,$157.11 ,$153.80 ,No,$155.21 
580,12/9/2020,$155.21 ,82016720,$158.39 ,$158.72 ,$154.40 ,No,$158.86 
581,12/8/2020,$158.86 ,65726060,$157.95 ,$159.21 ,$156.00 ,Yes,$157.90 
582,12/7/2020,$157.90 ,55026320,$157.82 ,$159.04 ,$157.08 ,No,$158.13 
583,12/4/2020,$158.13 ,58272220,$159.91 ,$159.91 ,$157.94 ,No,$159.34 
584,12/3/2020,$159.34 ,57840780,$160.27 ,$161.43 ,$159.07 ,No,$160.18 
585,12/2/2020,$160.18 ,62586080,$161.08 ,$161.60 ,$158.66 ,No,$161.00 
586,12/1/2020,$161.00 ,90887640,$159.43 ,$162.45 ,$157.86 ,Yes,$158.40 
587,11/30/2020,$158.40 ,81278320,$160.42 ,$161.42 ,$156.28 ,No,$159.77 
588,11/27/2020,$159.77 ,47857340,$160.56 ,$160.81 ,$159.50 ,Yes,$159.25 
589,11/25/2020,$159.25 ,75808060,$157.09 ,$159.90 ,$157.01 ,Yes,$155.90 
590,11/24/2020,$155.90 ,72042040,$155.03 ,$156.71 ,$154.31 ,Yes,$154.92 
591,11/23/2020,$154.92 ,94177740,$155.84 ,$156.99 ,$153.27 ,No,$154.97 
592,11/20/2020,$154.97 ,67602760,$155.85 ,$156.64 ,$154.90 ,No,$155.85 
593,11/19/2020,$155.85 ,60205400,$155.27 ,$156.25 ,$154.05 ,Yes,$155.27 
594,11/18/2020,$155.27 ,58336720,$156.70 ,$157.00 ,$155.26 ,No,$156.78 
595,11/17/2020,$156.78 ,68894700,$159.18 ,$159.46 ,$156.76 ,Yes,$156.55 
596,11/16/2020,$156.55 ,76173520,$154.66 ,$157.14 ,$153.63 ,Yes,$156.44 
597,11/13/2020,$156.44 ,75251740,$156.10 ,$157.09 ,$154.27 ,Yes,$155.51 
598,11/12/2020,$155.51 ,87424160,$158.00 ,$158.79 ,$154.30 ,No,$156.87 
599,11/11/2020,$156.87 ,87338460,$153.09 ,$156.96 ,$152.50 ,Yes,$151.75 
600,11/10/2020,$151.75 ,131819120,$154.75 ,$155.70 ,$150.97 ,No,$157.19 
601,11/9/2020,$157.19 ,143808120,$161.55 ,$164.45 ,$155.61 ,No,$165.57 
602,11/6/2020,$165.57 ,92946600,$165.23 ,$166.10 ,$161.60 ,No,$166.10 
603,11/5/2020,$166.10 ,115785700,$166.00 ,$168.34 ,$164.44 ,Yes,$162.06 
604,11/4/2020,$162.06 ,136780820,$158.00 ,$162.24 ,$156.99 ,Yes,$152.42 
605,11/3/2020,$152.42 ,97957600,$150.93 ,$153.75 ,$149.05 ,Yes,$150.22 
606,11/2/2020,$150.22 ,145147000,$153.09 ,$153.99 ,$147.51 ,No,$151.81 
607,10/30/2020,$151.81 ,167921620,$157.89 ,$158.35 ,$150.95 ,No,$160.55 
608,10/29/2020,$160.55 ,131930580,$160.06 ,$162.86 ,$158.20 ,Yes,$158.14 
609,10/28/2020,$158.14 ,111766600,$162.47 ,$163.20 ,$158.12 ,No,$164.32 
610,10/27/2020,$164.32 ,85820940,$161.25 ,$164.58 ,$160.57 ,Yes,$160.35 
611,10/26/2020,$160.35 ,118023020,$159.94 ,$164.15 ,$157.67 ,Yes,$160.22 
612,10/23/2020,$160.22 ,69333740,$159.55 ,$160.27 ,$157.00 ,Yes,$158.82 
613,10/22/2020,$158.82 ,84240100,$159.49 ,$159.94 ,$156.10 ,No,$159.25 
614,10/21/2020,$159.25 ,91854720,$160.63 ,$161.69 ,$158.00 ,No,$160.85 
615,10/20/2020,$160.85 ,90193560,$161.11 ,$163.30 ,$159.60 ,Yes,$160.36 
616,10/19/2020,$160.36 ,104472520,$164.98 ,$166.45 ,$159.64 ,No,$163.64 
617,10/16/2020,$163.64 ,129487060,$168.16 ,$169.98 ,$158.00 ,No,$166.93 
618,10/15/2020,$166.93 ,104468960,$164.60 ,$167.79 ,$164.00 ,No,$168.19 
619,10/14/2020,$168.19 ,116578320,$172.35 ,$173.24 ,$167.00 ,No,$172.18 
620,10/13/2020,$172.18 ,114893940,$173.40 ,$174.62 ,$171.21 ,Yes,$172.15 
621,10/12/2020,$172.15 ,167283960,$167.50 ,$174.81 ,$166.98 ,Yes,$164.33 
622,10/9/2020,$164.33 ,98157420,$160.50 ,$164.45 ,$159.89 ,Yes,$159.53 
623,10/8/2020,$159.53 ,63482280,$161.25 ,$161.66 ,$158.75 ,No,$159.78 
624,10/7/2020,$159.78 ,86188780,$156.75 ,$160.00 ,$156.62 ,Yes,$155.00 
625,10/6/2020,$155.00 ,101737140,$158.25 ,$159.10 ,$154.50 ,No,$159.96 
626,10/5/2020,$159.96 ,75506640,$157.29 ,$160.13 ,$157.04 ,Yes,$156.25 
627,10/2/2020,$156.25 ,112261960,$157.68 ,$159.79 ,$156.15 ,No,$161.06 
628,10/1/2020,$161.06 ,99438440,$160.40 ,$161.20 ,$158.60 ,Yes,$157.44 
629,9/30/2020,$157.44 ,97922020,$157.06 ,$160.64 ,$156.70 ,Yes,$157.24 
630,9/29/2020,$157.24 ,70067960,$158.77 ,$159.41 ,$156.63 ,No,$158.70 
631,9/28/2020,$158.70 ,84483300,$157.44 ,$158.75 ,$155.86 ,Yes,$154.76 
632,9/25/2020,$154.76 ,92304040,$152.74 ,$155.08 ,$149.95 ,Yes,$150.99 
633,9/24/2020,$150.99 ,110587840,$148.89 ,$153.47 ,$148.25 ,Yes,$149.99 
634,9/23/2020,$149.99 ,113053300,$156.02 ,$156.35 ,$149.62 ,No,$156.45 
635,9/22/2020,$156.45 ,138976320,$151.69 ,$156.70 ,$150.01 ,Yes,$148.02 
636,9/21/2020,$148.02 ,122358500,$145.33 ,$148.10 ,$143.55 ,Yes,$147.75 
637,9/18/2020,$147.75 ,177851600,$151.59 ,$151.89 ,$145.28 ,No,$150.44 
638,9/17/2020,$150.44 ,128981000,$150.46 ,$151.47 ,$148.63 ,No,$153.91 
639,9/16/2020,$153.91 ,90623780,$159.00 ,$159.36 ,$153.71 ,No,$157.81 
640,9/15/2020,$157.81 ,80430700,$156.81 ,$158.75 ,$155.45 ,Yes,$155.15 
641,9/14/2020,$155.15 ,90591920,$158.65 ,$159.37 ,$154.80 ,No,$155.81 
642,9/11/2020,$155.81 ,101879640,$160.43 ,$160.87 ,$154.20 ,No,$158.76 
643,9/10/2020,$158.76 ,106614820,$165.36 ,$167.49 ,$158.53 ,No,$163.43 
644,9/9/2020,$163.43 ,103773500,$160.15 ,$165.16 ,$159.25 ,Yes,$157.49 
645,9/8/2020,$157.49 ,121884100,$157.20 ,$162.54 ,$156.50 ,No,$164.73 
646,9/4/2020,$164.73 ,175635080,$165.90 ,$169.08 ,$155.56 ,No,$168.40 
647,9/3/2020,$168.40 ,163222260,$174.25 ,$174.42 ,$165.15 ,No,$176.57 
648,9/2/2020,$176.57 ,78629520,$177.35 ,$177.61 ,$174.33 ,Yes,$174.96 
649,9/1/2020,$174.96 ,69528140,$174.48 ,$175.69 ,$173.35 ,Yes,$172.55 
650,8/31/2020,$172.55 ,83717700,$170.45 ,$174.75 ,$170.25 ,Yes,$170.09 
651,8/28/2020,$170.09 ,57939560,$171.15 ,$171.67 ,$169.33 ,Yes,$170.00 
652,8/27/2020,$170.00 ,85295900,$172.50 ,$172.65 ,$168.90 ,No,$172.09 
653,8/26/2020,$172.09 ,130174860,$167.56 ,$172.59 ,$167.23 ,Yes,$167.32 
654,8/25/2020,$167.32 ,79856840,$164.75 ,$167.87 ,$163.35 ,Yes,$165.37 
655,8/24/2020,$165.37 ,93325160,$165.51 ,$169.02 ,$162.88 ,Yes,$164.24 
656,8/21/2020,$164.24 ,71517240,$164.75 ,$165.72 ,$163.77 ,No,$164.87 
657,8/20/2020,$164.87 ,66649560,$162.60 ,$165.63 ,$161.90 ,Yes,$163.02 
658,8/19/2020,$163.02 ,83702740,$165.15 ,$165.80 ,$162.80 ,No,$165.62 
659,8/18/2020,$165.62 ,106919480,$160.60 ,$166.00 ,$160.29 ,Yes,$159.12 
660,8/17/2020,$159.12 ,53824740,$158.66 ,$159.75 ,$157.71 ,Yes,$157.40 
661,8/14/2020,$157.40 ,55034460,$158.91 ,$158.91 ,$156.00 ,No,$158.05 
662,8/13/2020,$158.05 ,62980860,$159.15 ,$160.88 ,$157.75 ,No,$158.11 
663,8/12/2020,$158.11 ,70544580,$155.40 ,$158.72 ,$155.07 ,Yes,$154.03 
664,8/11/2020,$154.03 ,74361140,$155.66 ,$157.96 ,$153.65 ,No,$157.41 
665,8/10/2020,$157.41 ,63345480,$158.52 ,$158.63 ,$155.08 ,No,$158.37 
666,8/7/2020,$158.37 ,78722540,$161.20 ,$162.04 ,$157.03 ,No,$161.25 
667,8/6/2020,$161.25 ,78812040,$159.72 ,$162.37 ,$158.27 ,Yes,$160.25 
668,8/5/2020,$160.25 ,78600500,$157.19 ,$160.68 ,$156.37 ,Yes,$156.94 
669,8/4/2020,$156.94 ,93885880,$155.06 ,$158.36 ,$155.06 ,Yes,$155.59 
670,8/3/2020,$155.59 ,101493260,$159.03 ,$159.20 ,$155.20 ,No,$158.23 
671,7/31/2020,$158.23 ,161667380,$162.20 ,$162.34 ,$157.55 ,Yes,$152.59 
672,7/30/2020,$152.59 ,122565300,$150.70 ,$154.60 ,$150.25 ,Yes,$151.68 
673,7/29/2020,$151.68 ,59481200,$151.55 ,$151.96 ,$149.84 ,Yes,$150.02 
674,7/28/2020,$150.02 ,62533020,$152.71 ,$153.85 ,$149.79 ,No,$152.76 
675,7/27/2020,$152.76 ,83409840,$153.10 ,$154.90 ,$150.79 ,Yes,$150.45 
676,7/24/2020,$150.45 ,112648260,$146.50 ,$151.58 ,$144.40 ,Yes,$149.33 
677,7/23/2020,$149.33 ,113138120,$154.91 ,$154.91 ,$148.50 ,No,$155.00 
678,7/22/2020,$155.00 ,82084500,$156.25 ,$157.50 ,$153.26 ,No,$156.91 
679,7/21/2020,$156.91 ,122699300,$161.62 ,$162.03 ,$155.29 ,No,$159.84 
680,7/20/2020,$159.84 ,151963520,$150.01 ,$160.07 ,$149.70 ,Yes,$148.10 
681,7/17/2020,$148.10 ,95226380,$150.45 ,$151.20 ,$147.42 ,No,$150.00 
682,7/16/2020,$150.00 ,127884920,$148.55 ,$151.60 ,$145.91 ,No,$150.44 
683,7/15/2020,$150.44 ,115777480,$154.01 ,$154.92 ,$148.66 ,No,$154.20 
684,7/14/2020,$154.20 ,144638660,$154.45 ,$156.37 ,$147.50 ,No,$155.20 
685,7/13/2020,$155.20 ,154408400,$162.55 ,$167.21 ,$153.42 ,No,$160.00 
686,7/10/2020,$160.00 ,109719640,$159.59 ,$160.75 ,$156.79 ,Yes,$159.13 
687,7/9/2020,$159.13 ,127773180,$155.80 ,$159.69 ,$153.70 ,Yes,$154.06 
688,7/8/2020,$154.06 ,100752700,$151.13 ,$154.20 ,$150.62 ,Yes,$150.01 
689,7/7/2020,$150.01 ,105150280,$152.93 ,$153.48 ,$149.50 ,No,$152.85 
690,7/6/2020,$152.85 ,137612840,$146.75 ,$152.99 ,$146.50 ,Yes,$144.52 
691,7/2/2020,$144.52 ,131867740,$145.60 ,$147.78 ,$143.56 ,Yes,$143.94 
692,7/1/2020,$143.94 ,127268780,$137.90 ,$144.75 ,$137.70 ,Yes,$137.94 
693,6/30/2020,$137.94 ,75393720,$134.25 ,$138.48 ,$133.75 ,Yes,$134.02 
694,6/29/2020,$134.02 ,84468440,$134.50 ,$134.84 ,$131.50 ,No,$134.64 
695,6/26/2020,$134.64 ,130015680,$138.75 ,$139.13 ,$134.40 ,No,$137.73 
696,6/25/2020,$137.73 ,59373140,$136.98 ,$137.81 ,$135.61 ,Yes,$136.72 
697,6/24/2020,$136.72 ,90532100,$139.00 ,$139.80 ,$136.05 ,No,$138.22 
698,6/23/2020,$138.22 ,84634140,$136.30 ,$139.16 ,$135.90 ,Yes,$135.69 
699,6/22/2020,$135.69 ,64175600,$134.23 ,$135.75 ,$133.45 ,Yes,$133.75 
700,6/19/2020,$133.75 ,115539260,$133.90 ,$134.87 ,$132.95 ,Yes,$132.70 
701,6/18/2020,$132.70 ,49755480,$132.35 ,$132.98 ,$131.81 ,Yes,$132.05 
702,6/17/2020,$132.05 ,59186320,$132.38 ,$132.75 ,$131.59 ,Yes,$130.76 
703,6/16/2020,$130.76 ,71912980,$131.00 ,$131.00 ,$128.80 ,Yes,$128.63 
704,6/15/2020,$128.63 ,77466700,$126.33 ,$129.20 ,$125.40 ,Yes,$127.25 
705,6/12/2020,$127.25 ,108722540,$130.06 ,$131.07 ,$125.17 ,No,$127.90 
706,6/11/2020,$127.90 ,116002140,$130.18 ,$133.57 ,$126.81 ,No,$132.37 
707,6/10/2020,$132.37 ,98920620,$132.25 ,$136.12 ,$131.31 ,Yes,$130.04 
708,6/9/2020,$130.04 ,103519000,$126.47 ,$131.32 ,$126.25 ,Yes,$126.20 
709,6/8/2020,$126.20 ,79413080,$125.01 ,$126.50 ,$124.37 ,Yes,$124.15 
710,6/5/2020,$124.15 ,66128900,$122.23 ,$124.43 ,$121.86 ,Yes,$123.03 
711,6/4/2020,$123.03 ,58974200,$123.87 ,$125.38 ,$122.50 ,No,$123.92 
712,6/3/2020,$123.92 ,53420480,$123.40 ,$124.40 ,$123.06 ,Yes,$123.62 
713,6/2/2020,$123.62 ,50598060,$123.35 ,$123.68 ,$122.27 ,Yes,$123.55 
714,6/1/2020,$123.55 ,58760640,$122.40 ,$123.85 ,$122.21 ,Yes,$122.12 
715,5/29/2020,$122.12 ,70586580,$120.80 ,$122.12 ,$119.91 ,Yes,$120.06 
716,5/28/2020,$120.06 ,63862720,$119.22 ,$121.85 ,$118.91 ,No,$120.52 
717,5/27/2020,$120.52 ,101138900,$120.25 ,$120.68 ,$116.50 ,No,$121.09 
718,5/26/2020,$121.09 ,71363060,$122.90 ,$123.10 ,$120.70 ,No,$121.84 
719,5/22/2020,$121.84 ,57341580,$122.75 ,$123.49 ,$121.51 ,No,$122.34 
720,5/21/2020,$122.34 ,102288060,$125.00 ,$126.27 ,$122.13 ,No,$124.90 
721,5/20/2020,$124.90 ,79962860,$123.89 ,$125.00 ,$123.36 ,Yes,$122.47 
722,5/19/2020,$122.47 ,86409960,$121.49 ,$124.25 ,$121.45 ,Yes,$121.31 
723,5/18/2020,$121.31 ,87331440,$120.22 ,$121.65 ,$119.20 ,Yes,$120.49 
724,5/15/2020,$120.49 ,84699020,$118.43 ,$120.55 ,$117.82 ,Yes,$119.44 
725,5/14/2020,$119.44 ,72962560,$118.05 ,$119.57 ,$117.66 ,Yes,$118.40 
726,5/13/2020,$118.40 ,95658380,$118.34 ,$120.39 ,$116.89 ,Yes,$117.85 
727,5/12/2020,$117.85 ,61498320,$120.59 ,$120.95 ,$117.75 ,No,$120.45 
728,5/11/2020,$120.45 ,65184620,$118.74 ,$120.98 ,$118.61 ,Yes,$118.98 
729,5/8/2020,$118.98 ,64224560,$118.61 ,$119.36 ,$117.85 ,Yes,$118.38 
730,5/7/2020,$118.38 ,67928220,$118.74 ,$118.80 ,$117.16 ,Yes,$117.56 
731,5/6/2020,$117.56 ,62356280,$116.47 ,$117.87 ,$116.00 ,Yes,$115.89 
732,5/5/2020,$115.89 ,64849920,$117.00 ,$117.55 ,$115.36 ,Yes,$115.80 
733,5/4/2020,$115.80 ,97318520,$112.82 ,$116.35 ,$112.82 ,Yes,$114.30 
734,5/1/2020,$114.30 ,195452100,$116.84 ,$118.12 ,$112.91 ,No,$123.70 
735,4/30/2020,$123.70 ,190692220,$120.99 ,$123.75 ,$119.80 ,Yes,$118.64 
736,4/29/2020,$118.64 ,91831860,$116.50 ,$119.59 ,$115.50 ,Yes,$115.70 
737,4/28/2020,$115.70 ,105388920,$118.61 ,$118.68 ,$115.30 ,No,$118.80 
738,4/27/2020,$118.80 ,112912900,$122.16 ,$122.24 ,$118.15 ,No,$120.51 
739,4/24/2020,$120.51 ,76635940,$120.85 ,$121.02 ,$119.10 ,Yes,$119.97 
740,4/23/2020,$119.97 ,101331040,$120.00 ,$121.21 ,$119.10 ,Yes,$118.17 
741,4/22/2020,$118.17 ,84365900,$118.45 ,$119.70 ,$117.55 ,Yes,$116.41 
742,4/21/2020,$116.41 ,149533580,$120.83 ,$121.42 ,$113.98 ,No,$119.68 
743,4/20/2020,$119.68 ,115413880,$119.50 ,$122.25 ,$119.30 ,Yes,$118.75 
744,4/17/2020,$118.75 ,158600200,$118.62 ,$120.00 ,$115.80 ,No,$120.41 
745,4/16/2020,$120.41 ,240764000,$117.30 ,$123.05 ,$116.75 ,Yes,$115.38 
746,4/15/2020,$115.38 ,137331340,$112.88 ,$116.67 ,$112.25 ,Yes,$114.17 
747,4/14/2020,$114.17 ,161743860,$110.02 ,$114.60 ,$109.31 ,Yes,$108.44 
748,4/13/2020,$108.44 ,134334180,$102.00 ,$109.00 ,$101.90 ,Yes,$102.14 
749,4/9/2020,$102.14 ,93112340,$102.22 ,$102.65 ,$100.88 ,No,$102.15 
750,4/8/2020,$102.15 ,79546260,$101.05 ,$102.20 ,$100.56 ,Yes,$100.58 
751,4/7/2020,$100.58 ,102279660,$100.86 ,$101.79 ,$99.88 ,Yes,$99.88 
752,4/6/2020,$99.88 ,115463620,$96.80 ,$99.93 ,$96.50 ,Yes,$95.33 
753,4/3/2020,$95.33 ,72197400,$95.56 ,$96.32 ,$94.46 ,No,$95.94 
754,4/2/2020,$95.94 ,86719700,$95.08 ,$96.38 ,$94.50 ,Yes,$95.39 
755,4/1/2020,$95.39 ,82437500,$96.65 ,$97.25 ,$94.65 ,No,$97.49 
756,3/31/2020,$97.49 ,102472520,$98.22 ,$99.65 ,$97.20 ,No,$98.20 
757,3/30/2020,$98.20 ,122521740,$96.14 ,$98.68 ,$95.62 ,Yes,$95.01 
758,3/27/2020,$95.01 ,107757940,$96.54 ,$96.99 ,$95.00 ,No,$97.77 
759,3/26/2020,$97.77 ,124702360,$95.10 ,$97.82 ,$94.46 ,Yes,$94.29 
760,3/25/2020,$94.29 ,129581460,$96.03 ,$97.51 ,$94.29 ,No,$97.01 
761,3/24/2020,$97.01 ,142941600,$97.57 ,$97.75 ,$95.02 ,Yes,$95.14 
762,3/23/2020,$95.14 ,156169780,$91.39 ,$95.97 ,$90.60 ,Yes,$92.30 
763,3/20/2020,$92.30 ,196357000,$96.32 ,$97.85 ,$91.04 ,No,$94.05 
764,3/19/2020,$94.05 ,207998800,$93.00 ,$97.25 ,$91.63 ,Yes,$91.50 
765,3/18/2020,$91.50 ,192904360,$87.50 ,$92.08 ,$87.25 ,Yes,$90.39 
766,3/17/2020,$90.39 ,218342600,$88.77 ,$92.89 ,$84.46 ,Yes,$84.46 
767,3/16/2020,$84.46 ,178345300,$82.08 ,$87.97 ,$81.30 ,No,$89.25 
768,3/13/2020,$89.25 ,176194500,$87.75 ,$89.32 ,$84.03 ,Yes,$83.83 
769,3/12/2020,$83.83 ,226924200,$86.10 ,$88.25 ,$83.75 ,No,$91.04 
770,3/11/2020,$91.04 ,112936620,$92.89 ,$93.57 ,$90.08 ,No,$94.59 
771,3/10/2020,$94.59 ,142666200,$93.54 ,$94.71 ,$90.91 ,Yes,$90.03 
772,3/9/2020,$90.03 ,156264640,$88.69 ,$93.14 ,$88.06 ,No,$95.05 
773,3/6/2020,$95.05 ,105471600,$93.75 ,$95.54 ,$93.48 ,No,$96.20 
774,3/5/2020,$96.20 ,94964200,$96.65 ,$98.04 ,$95.50 ,No,$98.79 
775,3/4/2020,$98.79 ,95458380,$97.33 ,$98.90 ,$96.10 ,Yes,$95.45 
776,3/3/2020,$95.45 ,150689820,$98.77 ,$99.82 ,$94.40 ,No,$97.70 
777,3/2/2020,$97.70 ,135233020,$95.32 ,$97.73 ,$93.50 ,Yes,$94.19 
778,2/28/2020,$94.19 ,189875940,$90.73 ,$94.49 ,$90.56 ,No,$94.22 
779,2/27/2020,$94.22 ,162879860,$96.72 ,$98.75 ,$94.14 ,No,$98.98 
780,2/26/2020,$98.98 ,104808040,$98.51 ,$100.73 ,$98.02 ,Yes,$98.64 
781,2/25/2020,$98.64 ,124381880,$101.32 ,$101.73 ,$97.92 ,No,$100.46 
782,2/24/2020,$100.46 ,130939940,$100.16 ,$101.96 ,$99.40 ,No,$104.80 
783,2/21/2020,$104.80 ,93014800,$107.11 ,$107.23 ,$104.40 ,No,$107.66 
784,2/20/2020,$107.66 ,62626840,$108.65 ,$108.84 ,$106.37 ,No,$108.51 
785,2/19/2020,$108.51 ,51223300,$108.39 ,$109.26 ,$108.06 ,Yes,$107.78 
786,2/18/2020,$107.78 ,59021400,$106.25 ,$108.30 ,$106.21 ,Yes,$106.74 
787,2/14/2020,$106.74 ,52123380,$107.78 ,$107.95 ,$106.29 ,No,$107.49 
788,2/13/2020,$107.49 ,60635820,$107.25 ,$108.51 ,$107.10 ,No,$108.00 
789,2/12/2020,$108.00 ,66685280,$108.16 ,$109.01 ,$107.76 ,Yes,$107.54 
790,2/11/2020,$107.54 ,114920220,$107.55 ,$109.30 ,$106.80 ,Yes,$106.70 
791,2/10/2020,$106.70 ,101124700,$104.25 ,$106.78 ,$104.25 ,Yes,$103.96 
792,2/7/2020,$103.96 ,101906940,$102.10 ,$104.93 ,$101.91 ,Yes,$102.51 
793,2/6/2020,$102.51 ,63659080,$102.05 ,$102.82 ,$101.24 ,Yes,$101.99 
794,2/5/2020,$101.99 ,87523480,$103.55 ,$103.55 ,$101.60 ,No,$102.48 
795,2/4/2020,$102.48 ,105786760,$101.49 ,$102.99 ,$100.77 ,Yes,$100.21 
796,2/3/2020,$100.21 ,117981880,$100.53 ,$102.43 ,$100.01 ,No,$100.44 
797,1/31/2020,$100.44 ,311345600,$102.57 ,$102.79 ,$100.11 ,Yes,$93.53 
798,1/30/2020,$93.53 ,126548760,$92.90 ,$93.64 ,$92.53 ,Yes,$92.90 
799,1/29/2020,$92.90 ,42027800,$93.20 ,$93.74 ,$92.75 ,Yes,$92.66 
800,1/28/2020,$92.66 ,56160800,$92.03 ,$92.91 ,$91.50 ,Yes,$91.42 
801,1/27/2020,$91.42 ,70570180,$91.00 ,$92.05 ,$90.77 ,No,$93.08 
802,1/24/2020,$93.08 ,75323620,$94.57 ,$94.75 ,$92.37 ,No,$94.23 
803,1/23/2020,$94.23 ,49692260,$94.26 ,$94.50 ,$93.64 ,No,$94.37 
804,1/22/2020,$94.37 ,64325140,$94.80 ,$95.13 ,$94.17 ,No,$94.60 
805,1/21/2020,$94.60 ,74155700,$93.25 ,$94.71 ,$93.00 ,Yes,$93.24 
806,1/17/2020,$93.24 ,79946800,$94.29 ,$94.33 ,$92.86 ,No,$93.90 
807,1/16/2020,$93.90 ,53189860,$94.15 ,$94.28 ,$93.30 ,Yes,$93.10 
808,1/15/2020,$93.10 ,57931840,$93.61 ,$93.94 ,$92.75 ,No,$93.47 
809,1/14/2020,$93.47 ,68927620,$94.29 ,$94.36 ,$92.93 ,No,$94.57 
810,1/13/2020,$94.57 ,55716880,$94.57 ,$94.90 ,$94.04 ,Yes,$94.16 
811,1/10/2020,$94.16 ,57139180,$95.27 ,$95.35 ,$94.00 ,No,$95.05 
812,1/9/2020,$95.05 ,63499240,$95.49 ,$95.89 ,$94.79 ,Yes,$94.60 
813,1/8/2020,$94.60 ,70239320,$94.90 ,$95.55 ,$94.32 ,No,$95.34 
814,1/7/2020,$95.34 ,82680200,$95.23 ,$95.69 ,$94.60 ,Yes,$95.14 
815,1/6/2020,$95.14 ,81313960,$93.00 ,$95.18 ,$93.00 ,Yes,$93.75 
816,1/3/2020,$93.75 ,75332080,$93.23 ,$94.31 ,$93.23 ,No,$94.90 
817,1/2/2020,$94.90 ,80718200,$93.75 ,$94.90 ,$93.21 ,Yes,$92.39 
818,12/31/2019,$92.39 ,50207600,$92.10 ,$92.66 ,$91.61 ,Yes,$92.34 
819,12/30/2019,$92.34 ,73546120,$93.70 ,$94.20 ,$92.03 ,No,$93.49 
820,12/27/2019,$93.49 ,123775080,$94.15 ,$95.07 ,$93.30 ,Yes,$93.44 
821,12/26/2019,$93.44 ,120492160,$90.05 ,$93.52 ,$89.98 ,Yes,$89.46 
822,12/24/2019,$89.46 ,17626740,$89.69 ,$89.78 ,$89.38 ,No,$89.65 
823,12/23/2019,$89.65 ,42749860,$89.41 ,$89.65 ,$89.23 ,Yes,$89.33 
824,12/20/2019,$89.33 ,103049200,$89.98 ,$90.15 ,$89.12 ,No,$89.61 
825,12/19/2019,$89.61 ,54766400,$89.03 ,$89.65 ,$88.70 ,Yes,$89.20 
826,12/18/2019,$89.20 ,67082740,$89.75 ,$89.91 ,$89.12 ,No,$89.53 
827,12/17/2019,$89.53 ,72933940,$88.90 ,$89.60 ,$88.87 ,Yes,$88.46 
828,12/16/2019,$88.46 ,62986900,$88.35 ,$88.48 ,$87.85 ,Yes,$88.05 
829,12/13/2019,$88.05 ,54958180,$88.25 ,$88.45 ,$87.75 ,Yes,$88.02 
830,12/12/2019,$88.02 ,62078980,$87.50 ,$88.20 ,$87.27 ,Yes,$87.44 
831,12/11/2019,$87.44 ,42026360,$87.08 ,$87.50 ,$86.79 ,Yes,$86.96 
832,12/10/2019,$86.96 ,50312880,$87.37 ,$87.53 ,$86.75 ,No,$87.48 
833,12/9/2019,$87.48 ,50049780,$87.53 ,$88.34 ,$87.28 ,No,$87.58 
834,12/6/2019,$87.58 ,62399580,$87.56 ,$87.72 ,$87.01 ,Yes,$87.02 
